latitude,longitude,grid_row,grid_col,plant_records,effort_intensity,weight
49.42916666666667,0.729166666666667,248,747,175.22666931152344,175.22666931152344,175.67666931152343
47.37916666666666,5.245833333333334,494,1289,961.055908203125,961.055908203125,961.505908203125
48.9375,2.5458333333333325,307,965,185.15626525878906,185.15626525878906,185.60626525878905
47.24583333333334,1.3374999999999995,510,820,729.6903686523438,729.6903686523438,730.1403686523438
43.9125,-1.1958333333333337,910,516,189.0,189.0,189.45
43.72083333333333,5.245833333333334,933,1289,39.49060821533203,39.49060821533203,39.940608215332034
48.12916666666667,-0.029166666666666785,404,656,3225.977783203125,3225.977783203125,3226.427783203125
46.729166666666664,2.820833333333333,572,998,100.83417510986328,100.83417510986328,101.28417510986328
45.170833333333334,5.9125,759,1369,995.8611450195312,995.8611450195312,996.3111450195313
44.55416666666667,5.1875,833,1282,128.30963134765625,128.30963134765625,128.75963134765624
45.37083333333334,3.445833333333333,735,1073,7585.21484375,7585.21484375,7585.66484375
50.6625,1.9708333333333332,100,896,417.0,417.0,417.45
50.770833333333336,2.0458333333333334,87,905,66.4977798461914,66.4977798461914,66.94777984619141
45.90416666666667,5.870833333333334,671,1364,1806.719970703125,1806.719970703125,1807.169970703125
44.079166666666666,5.7958333333333325,890,1355,42.5595703125,42.5595703125,43.0095703125
46.8625,0.8208333333333329,556,758,2.605926036834717,2.605926036834717,3.055926036834717
42.87916666666666,2.604166666666666,1034,972,211.82371520996094,211.82371520996094,212.27371520996093
49.104166666666664,1.9624999999999995,287,895,595.3866577148438,595.3866577148438,595.8366577148438
42.579166666666666,2.4541666666666666,1070,954,403.4855041503906,403.4855041503906,403.9355041503906
45.5375,3.354166666666666,715,1062,151.47982788085938,151.47982788085938,151.92982788085936
45.62083333333334,1.0958333333333332,705,791,14.0,14.0,14.45
47.9375,7.229166666666666,427,1527,944.3099365234375,944.3099365234375,944.7599365234375
47.3125,5.112500000000001,502,1273,369.14251708984375,369.14251708984375,369.59251708984374
47.579166666666666,1.3041666666666663,470,816,5073.36865234375,5073.36865234375,5073.81865234375
49.0875,4.695833333333333,289,1223,77.0,77.0,77.45
46.72083333333333,4.954166666666666,573,1254,1531.6888427734375,1531.6888427734375,1532.1388427734375
42.92916666666667,3.020833333333334,1028,1022,205.97488403320312,205.97488403320312,206.4248840332031
45.704166666666666,4.120833333333334,695,1154,3258.533447265625,3258.533447265625,3258.983447265625
43.09583333333333,2.6208333333333336,1008,974,163.1507568359375,163.1507568359375,163.6007568359375
44.77916666666667,5.870833333333334,806,1364,1159.77783203125,1159.77783203125,1160.22783203125
44.6625,1.1124999999999998,820,793,1156.1624755859375,1156.1624755859375,1156.6124755859375
45.1875,5.504166666666666,757,1320,700.1738891601562,700.1738891601562,700.6238891601563
46.27916666666667,4.595833333333333,626,1211,904.0,904.0,904.45
47.55416666666667,0.8624999999999998,473,763,1679.2933349609375,1679.2933349609375,1679.7433349609375
48.1875,-3.029166666666667,397,296,20.25777816772461,20.25777816772461,20.70777816772461
44.50416666666666,-1.1875,839,517,127.0541763305664,127.0541763305664,127.50417633056641
46.329166666666666,6.6875,620,1462,557.0681762695312,557.0681762695312,557.5181762695313
44.25416666666666,2.0041666666666664,869,900,108.93185424804688,108.93185424804688,109.38185424804688
45.204166666666666,3.979166666666666,755,1137,55.60740661621094,55.60740661621094,56.05740661621094
44.5375,3.845833333333333,835,1121,219.96160888671875,219.96160888671875,220.41160888671874
47.3625,-1.1791666666666671,496,518,218.26522827148438,218.26522827148438,218.71522827148436
43.44583333333333,3.1374999999999993,966,1036,184.76210021972656,184.76210021972656,185.21210021972655
45.604166666666664,2.820833333333333,707,998,59.8162956237793,59.8162956237793,60.2662956237793
47.545833333333334,7.1875,474,1522,108.66666412353516,108.66666412353516,109.11666412353516
47.75416666666667,-3.3041666666666667,449,263,135.17039489746094,135.17039489746094,135.62039489746093
44.979166666666664,1.7208333333333332,782,866,82.9232406616211,82.9232406616211,83.3732406616211
45.12916666666666,6.0875,764,1390,3127.246337890625,3127.246337890625,3127.696337890625
48.52916666666667,7.429166666666667,356,1551,35.847232818603516,35.847232818603516,36.29723281860352
43.62916666666666,3.3625000000000007,944,1063,563.0162353515625,563.0162353515625,563.4662353515625
44.24583333333334,6.629166666666666,870,1455,253.58033752441406,253.58033752441406,254.03033752441405
49.329166666666666,3.479166666666666,260,1077,1187.762939453125,1187.762939453125,1188.212939453125
46.8625,6.2125,556,1405,45946.1640625,45946.1640625,45946.6140625
