latitude,longitude,grid_row,grid_col,plant_records,weight
46.083333333333336,6.916666666666657,263,1121,76996.3359375,76996.8359375
45.41666666666667,6.583333333333314,267,1119,107173.765625,107174.265625
46.083333333333336,4.75,263,1108,40703.87890625,40704.37890625
47.91666666666667,5.583333333333314,252,1113,37325.5,37326.0
43.25,-1.5833333333333428,280,1070,37847.74609375,37848.24609375
47.41666666666667,4.916666666666657,255,1109,118305.859375,118306.359375
44.75,-0.4166666666666856,271,1077,35013.4921875,35013.9921875
47.083333333333336,4.916666666666657,257,1109,74401.671875,74402.171875
48.25,1.9166666666666572,250,1091,19071.28125,19071.78125
47.91666666666667,2.75,252,1096,93636.6640625,93637.1640625
48.583333333333336,2.0833333333333144,248,1092,171085.875,171086.375
45.75,5.916666666666657,265,1115,83221.8828125,83222.3828125
47.75,6.083333333333314,253,1116,44000.50390625,44001.00390625
48.75,5.25,247,1111,10174.185546875,10174.685546875
47.25,0.9166666666666572,256,1085,62959.36328125,62959.86328125
47.41666666666667,-2.25,255,1066,10057.2451171875,10057.7451171875
48.41666666666667,1.0833333333333144,249,1086,47685.77734375,47686.27734375
47.75,2.916666666666657,253,1097,49519.0546875,49519.5546875
48.75,2.75,247,1096,73686.7734375,73687.2734375
